measurementpoint.flowvalue,measurementpoint.speedvalue,measurementpoint.ninputs,measurementpoint.sdeviation,measurementpoint.measurementdatetime,measurementpoint.reference
5100.0,85.0,0.0,,2019-11-25 16:50:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,95.33333333333333,0.0,,2019-11-25 16:56:00,RWS01_MONIBAS_0021hrr0597ra
5220.0,97.66666666666667,0.0,,2019-11-25 17:01:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,95.33333333333333,0.0,,2019-11-25 17:07:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,94.66666666666667,0.0,,2019-11-25 17:13:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,100.33333333333333,0.0,,2019-11-25 17:19:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,103.33333333333333,0.0,,2019-11-25 17:25:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,99.66666666666667,0.0,,2019-11-25 17:30:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,96.0,0.0,,2019-11-25 17:36:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,102.0,0.0,,2019-11-25 17:42:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,101.0,0.0,,2019-11-25 17:48:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,99.0,0.0,,2019-11-25 17:53:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,103.33333333333333,0.0,,2019-11-25 17:59:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,105.0,0.0,,2019-11-25 18:05:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,101.66666666666667,0.0,,2019-11-25 18:11:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,109.66666666666667,0.0,,2019-11-25 18:17:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,105.0,0.0,,2019-11-25 18:22:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,104.33333333333333,0.0,,2019-11-25 18:28:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,102.0,0.0,,2019-11-25 18:34:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,106.0,0.0,,2019-11-25 18:40:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,104.33333333333333,0.0,,2019-11-25 18:46:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,107.66666666666667,0.0,,2019-11-25 18:51:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,104.66666666666667,0.0,,2019-11-25 18:57:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,109.66666666666667,0.0,,2019-11-25 19:03:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,101.0,0.0,,2019-11-25 19:09:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,109.33333333333333,0.0,,2019-11-25 19:14:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,109.33333333333333,0.0,,2019-11-25 19:20:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,109.33333333333333,0.0,,2019-11-25 19:26:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,101.33333333333333,0.0,,2019-11-25 19:32:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,100.0,0.0,,2019-11-25 19:38:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,103.33333333333333,0.0,,2019-11-25 19:43:00,RWS01_MONIBAS_0021hrr0597ra
960.0,109.66666666666667,0.0,,2019-11-25 19:49:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,108.33333333333333,0.0,,2019-11-25 19:55:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,100.66666666666667,0.0,,2019-11-25 20:01:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,109.33333333333333,0.0,,2019-11-25 20:06:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,99.33333333333333,0.0,,2019-11-25 20:12:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,107.66666666666667,0.0,,2019-11-25 20:18:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,105.66666666666667,0.0,,2019-11-25 20:24:00,RWS01_MONIBAS_0021hrr0597ra
840.0,89.5,0.0,,2019-11-25 20:30:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,114.66666666666667,0.0,,2019-11-25 20:35:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,109.33333333333333,0.0,,2019-11-25 20:41:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,104.33333333333333,0.0,,2019-11-25 20:47:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,106.33333333333333,0.0,,2019-11-25 20:53:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,119.66666666666667,0.0,,2019-11-25 20:58:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,116.33333333333333,0.0,,2019-11-25 21:04:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,108.66666666666667,0.0,,2019-11-25 21:10:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,106.66666666666667,0.0,,2019-11-25 21:16:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,105.0,0.0,,2019-11-25 21:22:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,103.0,0.0,,2019-11-25 21:27:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,119.0,0.0,,2019-11-25 21:33:00,RWS01_MONIBAS_0021hrr0597ra
720.0,100.5,0.0,,2019-11-25 21:39:00,RWS01_MONIBAS_0021hrr0597ra
960.0,106.0,0.0,,2019-11-25 21:45:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,101.5,0.0,,2019-11-25 21:51:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,113.0,0.0,,2019-11-25 21:56:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,109.66666666666667,0.0,,2019-11-25 22:02:00,RWS01_MONIBAS_0021hrr0597ra
780.0,107.5,0.0,,2019-11-25 22:08:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,105.0,0.0,,2019-11-25 22:14:00,RWS01_MONIBAS_0021hrr0597ra
840.0,105.0,0.0,,2019-11-25 22:19:00,RWS01_MONIBAS_0021hrr0597ra
900.0,114.0,0.0,,2019-11-25 22:25:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,110.66666666666667,0.0,,2019-11-25 22:31:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,109.33333333333333,0.0,,2019-11-25 22:37:00,RWS01_MONIBAS_0021hrr0597ra
540.0,107.0,0.0,,2019-11-25 22:43:00,RWS01_MONIBAS_0021hrr0597ra
660.0,96.5,0.0,,2019-11-25 22:48:00,RWS01_MONIBAS_0021hrr0597ra
420.0,117.0,0.0,,2019-11-25 22:54:00,RWS01_MONIBAS_0021hrr0597ra
480.0,99.66666666666667,0.0,,2019-11-25 23:00:00,RWS01_MONIBAS_0021hrr0597ra
480.0,107.5,0.0,,2019-11-25 23:06:00,RWS01_MONIBAS_0021hrr0597ra
420.0,102.0,0.0,,2019-11-25 23:11:00,RWS01_MONIBAS_0021hrr0597ra
780.0,112.33333333333333,0.0,,2019-11-25 23:17:00,RWS01_MONIBAS_0021hrr0597ra
480.0,105.5,0.0,,2019-11-25 23:23:00,RWS01_MONIBAS_0021hrr0597ra
120.0,95.0,0.0,,2019-11-25 23:29:00,RWS01_MONIBAS_0021hrr0597ra
660.0,105.5,0.0,,2019-11-25 23:35:00,RWS01_MONIBAS_0021hrr0597ra
180.0,110.0,0.0,,2019-11-25 23:40:00,RWS01_MONIBAS_0021hrr0597ra
420.0,94.5,0.0,,2019-11-25 23:46:00,RWS01_MONIBAS_0021hrr0597ra
180.0,87.0,0.0,,2019-11-25 23:52:00,RWS01_MONIBAS_0021hrr0597ra
300.0,112.5,0.0,,2019-11-25 23:58:00,RWS01_MONIBAS_0021hrr0597ra
420.0,100.5,0.0,,2019-11-26 00:03:00,RWS01_MONIBAS_0021hrr0597ra
240.0,113.0,0.0,,2019-11-26 00:09:00,RWS01_MONIBAS_0021hrr0597ra
420.0,98.0,0.0,,2019-11-26 00:15:00,RWS01_MONIBAS_0021hrr0597ra
360.0,99.0,0.0,,2019-11-26 00:21:00,RWS01_MONIBAS_0021hrr0597ra
540.0,113.0,0.0,,2019-11-26 00:27:00,RWS01_MONIBAS_0021hrr0597ra
420.0,105.0,0.0,,2019-11-26 00:32:00,RWS01_MONIBAS_0021hrr0597ra
120.0,89.0,0.0,,2019-11-26 00:38:00,RWS01_MONIBAS_0021hrr0597ra
120.0,100.0,0.0,,2019-11-26 00:44:00,RWS01_MONIBAS_0021hrr0597ra
120.0,91.0,0.0,,2019-11-26 00:50:00,RWS01_MONIBAS_0021hrr0597ra
240.0,85.0,0.0,,2019-11-26 00:56:00,RWS01_MONIBAS_0021hrr0597ra
180.0,85.0,0.0,,2019-11-26 01:01:00,RWS01_MONIBAS_0021hrr0597ra
120.0,85.0,0.0,,2019-11-26 01:07:00,RWS01_MONIBAS_0021hrr0597ra
60.0,101.0,0.0,,2019-11-26 01:13:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-26 01:19:00,RWS01_MONIBAS_0021hrr0597ra
180.0,98.0,0.0,,2019-11-26 01:24:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-26 01:30:00,RWS01_MONIBAS_0021hrr0597ra
420.0,92.5,0.0,,2019-11-26 01:36:00,RWS01_MONIBAS_0021hrr0597ra
300.0,123.0,0.0,,2019-11-26 01:42:00,RWS01_MONIBAS_0021hrr0597ra
120.0,100.0,0.0,,2019-11-26 01:48:00,RWS01_MONIBAS_0021hrr0597ra
120.0,90.0,0.0,,2019-11-26 01:53:00,RWS01_MONIBAS_0021hrr0597ra
180.0,87.0,0.0,,2019-11-26 01:59:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-26 02:05:00,RWS01_MONIBAS_0021hrr0597ra
360.0,89.0,0.0,,2019-11-26 02:11:00,RWS01_MONIBAS_0021hrr0597ra
60.0,148.0,0.0,,2019-11-26 02:16:00,RWS01_MONIBAS_0021hrr0597ra
60.0,118.0,0.0,,2019-11-26 02:22:00,RWS01_MONIBAS_0021hrr0597ra
360.0,108.0,0.0,,2019-11-26 02:28:00,RWS01_MONIBAS_0021hrr0597ra
180.0,101.0,0.0,,2019-11-26 02:34:00,RWS01_MONIBAS_0021hrr0597ra
240.0,114.5,0.0,,2019-11-26 02:40:00,RWS01_MONIBAS_0021hrr0597ra
180.0,94.0,0.0,,2019-11-26 02:45:00,RWS01_MONIBAS_0021hrr0597ra
240.0,107.0,0.0,,2019-11-26 02:51:00,RWS01_MONIBAS_0021hrr0597ra
300.0,84.0,0.0,,2019-11-26 02:57:00,RWS01_MONIBAS_0021hrr0597ra
120.0,89.0,0.0,,2019-11-26 03:03:00,RWS01_MONIBAS_0021hrr0597ra
60.0,84.0,0.0,,2019-11-26 03:08:00,RWS01_MONIBAS_0021hrr0597ra
240.0,110.0,0.0,,2019-11-26 03:14:00,RWS01_MONIBAS_0021hrr0597ra
360.0,107.0,0.0,,2019-11-26 03:20:00,RWS01_MONIBAS_0021hrr0597ra
240.0,96.5,0.0,,2019-11-26 03:26:00,RWS01_MONIBAS_0021hrr0597ra
420.0,105.0,0.0,,2019-11-26 03:32:00,RWS01_MONIBAS_0021hrr0597ra
300.0,103.5,0.0,,2019-11-26 03:37:00,RWS01_MONIBAS_0021hrr0597ra
240.0,86.0,0.0,,2019-11-26 03:43:00,RWS01_MONIBAS_0021hrr0597ra
240.0,98.5,0.0,,2019-11-26 03:49:00,RWS01_MONIBAS_0021hrr0597ra
480.0,99.0,0.0,,2019-11-26 03:55:00,RWS01_MONIBAS_0021hrr0597ra
420.0,118.0,0.0,,2019-11-26 04:01:00,RWS01_MONIBAS_0021hrr0597ra
720.0,98.5,0.0,,2019-11-26 04:06:00,RWS01_MONIBAS_0021hrr0597ra
180.0,81.0,0.0,,2019-11-26 04:12:00,RWS01_MONIBAS_0021hrr0597ra
660.0,94.0,0.0,,2019-11-26 04:18:00,RWS01_MONIBAS_0021hrr0597ra
720.0,90.5,0.0,,2019-11-26 04:24:00,RWS01_MONIBAS_0021hrr0597ra
300.0,96.5,0.0,,2019-11-26 04:30:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,103.33333333333333,0.0,,2019-11-26 04:35:00,RWS01_MONIBAS_0021hrr0597ra
720.0,112.33333333333333,0.0,,2019-11-26 04:41:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,105.0,0.0,,2019-11-26 04:47:00,RWS01_MONIBAS_0021hrr0597ra
660.0,104.0,0.0,,2019-11-26 04:53:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,111.33333333333333,0.0,,2019-11-26 04:58:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,118.66666666666667,0.0,,2019-11-26 05:04:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,102.33333333333333,0.0,,2019-11-26 05:10:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,103.66666666666667,0.0,,2019-11-26 05:16:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,101.66666666666667,0.0,,2019-11-26 05:22:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,107.33333333333333,0.0,,2019-11-26 05:27:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,103.33333333333333,0.0,,2019-11-26 05:33:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,100.33333333333333,0.0,,2019-11-26 05:39:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,101.33333333333333,0.0,,2019-11-26 05:45:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,101.33333333333333,0.0,,2019-11-26 05:50:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,104.66666666666667,0.0,,2019-11-26 05:56:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,102.66666666666667,0.0,,2019-11-26 06:02:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,102.66666666666667,0.0,,2019-11-26 06:08:00,RWS01_MONIBAS_0021hrr0597ra
5700.0,97.0,0.0,,2019-11-26 06:14:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,100.0,0.0,,2019-11-26 06:19:00,RWS01_MONIBAS_0021hrr0597ra
5400.0,99.0,0.0,,2019-11-26 06:25:00,RWS01_MONIBAS_0021hrr0597ra
6780.0,92.66666666666667,0.0,,2019-11-26 06:31:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,101.33333333333333,0.0,,2019-11-26 06:37:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,98.33333333333333,0.0,,2019-11-26 06:42:00,RWS01_MONIBAS_0021hrr0597ra
7020.0,96.0,0.0,,2019-11-26 06:48:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,97.66666666666667,0.0,,2019-11-26 06:54:00,RWS01_MONIBAS_0021hrr0597ra
5520.0,94.0,0.0,,2019-11-26 07:00:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,89.0,0.0,,2019-11-26 07:06:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,67.5,0.0,,2019-11-26 07:11:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,76.0,0.0,,2019-11-26 07:17:00,RWS01_MONIBAS_0021hrr0597ra
6240.0,92.0,0.0,,2019-11-26 07:23:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,100.0,0.0,,2019-11-26 07:29:00,RWS01_MONIBAS_0021hrr0597ra
6060.0,95.0,0.0,,2019-11-26 07:34:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,88.0,0.0,,2019-11-26 07:40:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,69.0,0.0,,2019-11-26 07:46:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,70.5,0.0,,2019-11-26 07:52:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,102.0,0.0,,2019-11-26 07:58:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,99.33333333333333,0.0,,2019-11-26 08:03:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,98.33333333333333,0.0,,2019-11-26 08:09:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,99.0,0.0,,2019-11-26 08:15:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,99.0,0.0,,2019-11-26 08:21:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,101.66666666666667,0.0,,2019-11-26 08:27:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,94.33333333333333,0.0,,2019-11-26 08:32:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,96.0,0.0,,2019-11-26 08:38:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,101.33333333333333,0.0,,2019-11-26 08:46:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,93.66666666666667,0.0,,2019-11-26 08:52:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,96.66666666666667,0.0,,2019-11-26 08:57:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,101.33333333333333,0.0,,2019-11-26 09:03:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,99.66666666666667,0.0,,2019-11-26 09:09:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,70.5,0.0,,2019-11-26 09:23:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,81.0,0.0,,2019-11-26 09:29:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,85.0,0.0,,2019-11-26 09:35:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,80.5,0.0,,2019-11-26 09:42:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,75.5,0.0,,2019-11-26 09:49:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,98.66666666666667,0.0,,2019-11-26 09:56:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,96.33333333333333,0.0,,2019-11-26 10:02:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,97.33333333333333,0.0,,2019-11-26 10:09:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,98.33333333333333,0.0,,2019-11-26 10:15:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,99.66666666666667,0.0,,2019-11-26 10:21:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,99.33333333333333,0.0,,2019-11-26 10:27:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,98.33333333333333,0.0,,2019-11-26 10:33:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,95.0,0.0,,2019-11-26 10:39:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,96.33333333333333,0.0,,2019-11-26 10:49:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,95.33333333333333,0.0,,2019-11-26 10:55:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,96.0,0.0,,2019-11-26 11:01:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,96.33333333333333,0.0,,2019-11-26 11:06:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,98.0,0.0,,2019-11-26 11:12:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,101.66666666666667,0.0,,2019-11-26 11:18:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,97.66666666666667,0.0,,2019-11-26 11:24:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,98.0,0.0,,2019-11-26 11:30:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,91.33333333333333,0.0,,2019-11-26 11:35:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,93.0,0.0,,2019-11-26 11:41:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,101.33333333333333,0.0,,2019-11-26 11:47:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,73.0,0.0,,2019-11-26 11:54:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,67.5,0.0,,2019-11-26 11:59:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,69.0,0.0,,2019-11-26 12:05:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,94.33333333333333,0.0,,2019-11-26 12:11:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,98.33333333333333,0.0,,2019-11-26 12:17:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,101.33333333333333,0.0,,2019-11-26 12:23:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,94.0,0.0,,2019-11-26 12:28:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,94.0,0.0,,2019-11-26 12:34:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,99.33333333333333,0.0,,2019-11-26 12:40:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,96.33333333333333,0.0,,2019-11-26 12:46:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,95.0,0.0,,2019-11-26 12:51:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,93.33333333333333,0.0,,2019-11-26 12:57:00,RWS01_MONIBAS_0021hrr0597ra
3060.0,99.66666666666667,0.0,,2019-11-26 13:03:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,96.33333333333333,0.0,,2019-11-26 13:14:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,99.33333333333333,0.0,,2019-11-26 13:20:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,98.0,0.0,,2019-11-26 13:25:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,98.66666666666667,0.0,,2019-11-26 13:31:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,91.66666666666667,0.0,,2019-11-26 13:37:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,97.33333333333333,0.0,,2019-11-26 13:43:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,95.0,0.0,,2019-11-26 13:48:00,RWS01_MONIBAS_0021hrr0597ra
5940.0,94.33333333333333,0.0,,2019-11-26 13:57:00,RWS01_MONIBAS_0021hrr0597ra
5880.0,91.66666666666667,0.0,,2019-11-26 14:07:00,RWS01_MONIBAS_0021hrr0597ra
5880.0,94.0,0.0,,2019-11-26 14:13:00,RWS01_MONIBAS_0021hrr0597ra
5640.0,90.0,0.0,,2019-11-26 14:19:00,RWS01_MONIBAS_0021hrr0597ra
5820.0,93.33333333333333,0.0,,2019-11-26 14:24:00,RWS01_MONIBAS_0021hrr0597ra
5820.0,94.0,0.0,,2019-11-26 14:32:00,RWS01_MONIBAS_0021hrr0597ra
5460.0,85.66666666666667,0.0,,2019-11-26 14:38:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,62.0,0.0,,2019-11-26 14:45:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,65.5,0.0,,2019-11-26 14:51:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,48.0,0.0,,2019-11-26 14:58:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,79.5,0.0,,2019-11-26 15:04:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,67.5,0.0,,2019-11-26 15:10:00,RWS01_MONIBAS_0021hrr0597ra
5460.0,93.66666666666667,0.0,,2019-11-26 15:19:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,61.0,0.0,,2019-11-26 15:25:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,74.5,0.0,,2019-11-26 15:35:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,74.0,0.0,,2019-11-26 15:40:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,71.0,0.0,,2019-11-26 15:49:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,67.5,0.0,,2019-11-26 15:55:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,62.0,0.0,,2019-11-26 16:04:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,67.5,0.0,,2019-11-26 16:10:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,62.0,0.0,,2019-11-26 16:15:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,74.5,0.0,,2019-11-26 16:25:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,67.0,0.0,,2019-11-26 16:31:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,76.0,0.0,,2019-11-26 16:41:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,59.0,0.0,,2019-11-26 16:47:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,75.33333333333333,0.0,,2019-11-26 16:55:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,60.0,0.0,,2019-11-26 17:06:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,76.5,0.0,,2019-11-26 17:15:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,96.33333333333333,0.0,,2019-11-26 17:24:00,RWS01_MONIBAS_0021hrr0597ra
3060.0,85.0,0.0,,2019-11-26 17:30:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,95.33333333333333,0.0,,2019-11-26 17:39:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,100.33333333333333,0.0,,2019-11-26 17:45:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,99.33333333333333,0.0,,2019-11-26 17:54:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,99.66666666666667,0.0,,2019-11-26 18:04:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,100.0,0.0,,2019-11-26 18:10:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,104.33333333333333,0.0,,2019-11-26 18:18:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,104.66666666666667,0.0,,2019-11-26 18:28:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,106.66666666666667,0.0,,2019-11-26 18:34:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,99.33333333333333,0.0,,2019-11-26 18:40:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,100.33333333333333,0.0,,2019-11-26 18:49:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,106.66666666666667,0.0,,2019-11-26 18:54:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,107.33333333333333,0.0,,2019-11-26 19:04:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,109.66666666666667,0.0,,2019-11-26 19:10:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,110.33333333333333,0.0,,2019-11-26 19:19:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,108.0,0.0,,2019-11-26 19:25:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,116.66666666666667,0.0,,2019-11-26 19:34:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,110.33333333333333,0.0,,2019-11-26 19:40:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,98.0,0.0,,2019-11-26 19:49:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,108.66666666666667,0.0,,2019-11-26 19:55:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,101.5,0.0,,2019-11-26 20:04:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,109.33333333333333,0.0,,2019-11-26 20:13:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,106.33333333333333,0.0,,2019-11-26 20:19:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,109.66666666666667,0.0,,2019-11-26 20:29:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,106.5,0.0,,2019-11-26 20:35:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,105.33333333333333,0.0,,2019-11-26 20:44:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,113.33333333333333,0.0,,2019-11-26 20:49:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,107.0,0.0,,2019-11-26 20:58:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,103.66666666666667,0.0,,2019-11-26 21:04:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,101.33333333333333,0.0,,2019-11-26 21:13:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,109.66666666666667,0.0,,2019-11-26 21:23:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,111.66666666666667,0.0,,2019-11-26 21:29:00,RWS01_MONIBAS_0021hrr0597ra
